age,workclass,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
17-36,Private,Low,Any, Other-service,Any,Any,*,0,0,40,Any, <=50K
57-76,Private,Low,Any, Adm-clerical,Any,Any,*,0,0,40,Any, <=50K
37-56,Government,Low,Any, Tech-support,Any,Any,*,4934,0,36,Any, >50K
17-36,Self-employed,High,Any, Exec-managerial,Any,Any,*,13550,0,35,Any, >50K
37-56,Private,High,Any, Sales,Any,Any,*,0,0,40,Any, >50K
37-56,Private,High,Any, Adm-clerical,Any,Any,*,0,1740,60,Any, <=50K
17-36,Private,Low,Any, Craft-repair,Any,Any,*,0,0,40,Any, <=50K
17-36,Self-employed,Low,Any, Craft-repair,Any,Any,*,0,0,40,Any, <=50K
37-56,Private,High,Any, Exec-managerial,Any,Any,*,0,0,40,Any, <=50K
57-76,Government,Medium,Any, Tech-support,Any,Any,*,0,0,40,Any, <=50K
17-36,Private,Low,Any, Other-service,Any,Any,*,0,0,40,Any, <=50K
17-36,Private,High,Any, Exec-managerial,Any,Any,*,0,0,40,Any, <=50K
17-36,Private,High,Any, Sales,Any,Any,*,0,0,45,Any, >50K
37-56,Private,High,Any, Prof-specialty,Any,Any,*,0,0,50,Any, <=50K
17-36,Self-employed,High,Any, Prof-specialty,Any,Any,*,0,0,50,Any, >50K
37-56,Self-employed,High,Any, Exec-managerial,Any,Any,*,0,0,45,Any, >50K
37-56,Private,High,Any, Exec-managerial,Any,Any,*,5178,0,40,Any, >50K
17-36,Private,Medium,Any, Craft-repair,Any,Any,*,0,0,40,Any, <=50K
37-56,Self-employed,High,Any, Sales,Any,Any,*,0,0,50,Any, >50K
37-56,Private,High,Any, Machine-op-inspct,Any,Any,*,0,0,40,Any, <=50K
57-76,Private,Low,Any, Machine-op-inspct,Any,Any,*,0,0,40,Any, <=50K
17-36,Private,High,Any, Exec-managerial,Any,Any,*,0,0,40,Any, <=50K
17-36,Government,Medium,Any, Adm-clerical,Any,Any,*,0,0,15,Any, <=50K
37-56,?,Low,Any, ?,Any,Any,*,0,0,60,Any, <=50K
17-36,Private,Low,Any, Adm-clerical,Any,Any,*,0,0,48,Any, <=50K
17-36,Private,Low,Any, Sales,Any,Any,*,0,0,25,Any, <=50K
37-56,Private,Low,Any, Sales,Any,Any,*,0,0,40,Any, <=50K
37-56,Private,High,Any, Sales,Any,Any,*,15024,0,50,Any, >50K
17-36,Private,Low,Any, Other-service,Any,Any,*,0,0,35,Any, <=50K
17-36,Private,Medium,Any, Exec-managerial,Any,Any,*,0,0,40,Any, <=50K
37-56,Private,Low,Any, Adm-clerical,Any,Any,*,0,0,40,Any, <=50K
37-56,Government,Medium,Any, Other-service,Any,Any,*,0,0,40,Any, <=50K
37-56,Private,Low,Any, Machine-op-inspct,Any,Any,*,0,0,45,Any, >50K
37-56,Government,Low,Any, Adm-clerical,Any,Any,*,0,0,40,Any, >50K
37-56,Private,Low,Any, Sales,Any,Any,*,0,0,40,Any, >50K
57-76,Private,Low,Any, Farming-fishing,Any,Any,*,0,0,40,Any, <=50K
17-36,Private,Low,Any, Craft-repair,Any,Any,*,0,0,40,Any, <=50K
37-56,?,Low,Any, ?,Any,Any,*,0,0,28,Any, <=50K
17-36,Private,High,Any, Exec-managerial,Any,Any,*,0,0,40,Any, >50K
37-56,Private,Low,Any, Craft-repair,Any,Any,*,0,1902,40,Any, >50K
17-36,Private,Low,Any, Handlers-cleaners,Any,Any,*,0,0,40,Any, <=50K
17-36,Private,Medium,Any, Craft-repair,Any,Any,*,0,0,40,Any, <=50K
17-36,Private,Medium,Any, Sales,Any,Any,*,0,1672,45,Any, <=50K
37-56,Self-employed,High,Any, Prof-specialty,Any,Any,*,0,1887,40,Any, >50K
37-56,Private,Low,Any, Handlers-cleaners,Any,Any,*,0,0,40,Any, >50K
37-56,Self-employed,High,Any, Exec-managerial,Any,Any,*,0,0,99,Any, >50K
57-76,Self-employed,Low,Any, Farming-fishing,Any,Any,*,0,0,25,Any, <=50K
57-76,?,Low,Any, ?,Any,Any,*,5178,0,40,Any, >50K
17-36,Government,Medium,Any, Adm-clerical,Any,Any,*,2174,0,40,Any, <=50K
17-36,Private,Medium,Any, Sales,Any,Any,*,0,0,20,Any, <=50K
17-36,Private,High,Any, Tech-support,Any,Any,*,0,0,55,Any, <=50K
37-56,Private,Low,Any, Other-service,Any,Any,*,0,0,40,Any, <=50K
37-56,Self-employed,Low,Any, Craft-repair,Any,Any,*,0,0,45,Any, <=50K
37-56,Private,Low,Any, Other-service,Any,Any,*,0,0,40,Any, <=50K
17-36,Private,High,Any, Tech-support,Any,Any,*,0,0,42,Any, <=50K
37-56,Private,Medium,Any, Exec-managerial,Any,Any,*,0,0,40,Any, >50K
17-36,Private,Medium,Any, Other-service,Any,Any,*,0,0,40,Any, <=50K
17-36,Private,Low,Any, Craft-repair,Any,Any,*,0,0,40,Any, <=50K
17-36,Private,Medium,Any, Handlers-cleaners,Any,Any,*,0,0,40,Any, <=50K
37-56,Private,Medium,Any, Prof-specialty,Any,Any,*,7688,0,40,Any, >50K
37-56,Private,Low,Any, Craft-repair,Any,Any,*,0,0,40,Any, <=50K
37-56,Private,Medium,Any, Transport-moving,Any,Any,*,0,0,40,Any, <=50K
17-36,Private,Medium,Any, Prof-specialty,Any,Any,*,0,0,10,Any, <=50K
17-36,Private,Medium,Any, Craft-repair,Any,Any,*,0,0,40,Any, <=50K
37-56,Private,High,Any, Prof-specialty,Any,Any,*,0,0,40,Any, <=50K
37-56,Private,Low,Any, Adm-clerical,Any,Any,*,0,0,40,Any, <=50K
57-76,Government,High,Any, Prof-specialty,Any,Any,*,0,0,40,Any, >50K
57-76,Self-employed,High,Any, Exec-managerial,Any,Any,*,0,0,40,Any, <=50K
17-36,Private,Medium,Any, Other-service,Any,Any,*,0,0,30,Any, <=50K
57-76,Private,Low,Any, Adm-clerical,Any,Any,*,0,0,40,Any, <=50K
17-36,Private,Low,Any, Machine-op-inspct,Any,Any,*,0,0,48,Any, <=50K
37-56,Private,Low,Any, Craft-repair,Any,Any,*,0,1902,50,Any, <=50K
37-56,Self-employed,High,Any, Exec-managerial,Any,Any,*,99999,0,50,Any, >50K
57-76,Private,Medium,Any, Sales,Any,Any,*,0,2377,55,Any, >50K
17-36,Private,Low,Any, Adm-clerical,Any,Any,*,0,0,40,Any, <=50K
17-36,Private,Medium,Any, Craft-repair,Any,Any,*,0,0,40,Any, <=50K
17-36,Private,High,Any, Prof-specialty,Any,Any,*,10520,0,50,Any, >50K
17-36,Private,Low,Any, Handlers-cleaners,Any,Any,*,0,0,30,Any, <=50K
37-56,Private,Medium,Any, Prof-specialty,Any,Any,*,0,0,20,Any, <=50K
17-36,Private,Low,Any, Adm-clerical,Any,Any,*,0,0,40,Any, <=50K
37-56,Private,High,Any, Machine-op-inspct,Any,Any,*,0,0,8,Any, <=50K
37-56,Private,Medium,Any, Prof-specialty,Any,Any,*,0,0,40,Any, <=50K
17-36,Private,High,Any, Farming-fishing,Any,Any,*,0,0,40,Any, <=50K
57-76,Private,Low,Any, Craft-repair,Any,Any,*,0,0,40,Any, <=50K
37-56,Self-employed,High,Any, Prof-specialty,Any,Any,*,15024,0,40,Any, >50K
37-56,Self-employed,Medium,Any, Exec-managerial,Any,Any,*,15024,0,50,Any, >50K
17-36,Private,Low,Any, Adm-clerical,Any,Any,*,0,0,25,Any, <=50K
17-36,Private,High,Any, Sales,Any,Any,*,0,0,40,Any, <=50K
37-56,Private,Medium,Any, Sales,Any,Any,*,0,0,45,Any, >50K
57-76,?,Low,Any, ?,Any,Any,*,0,0,40,Any, <=50K
37-56,Self-employed,Low,Any, Craft-repair,Any,Any,*,4064,0,40,Any, <=50K
37-56,Private,Low,Any, Sales,Any,Any,*,0,0,40,Any, <=50K
57-76,Private,Low,Any, Craft-repair,Any,Any,*,0,0,40,Any, <=50K
37-56,Private,Low,Any, Handlers-cleaners,Any,Any,*,0,0,50,Any, <=50K
17-36,?,Low,Any, ?,Any,Any,*,0,0,30,Any, <=50K
37-56,Private,High,Any, Sales,Any,Any,*,0,0,60,Any, >50K
37-56,Government,Medium,Any, Prof-specialty,Any,Any,*,0,0,40,Any, >50K
17-36,Private,Low,Any, Sales,Any,Any,*,0,0,15,Any, <=50K
37-56,Private,High,Any, Sales,Any,Any,*,0,0,55,Any, >50K
37-56,Private,Low,Any, Sales,Any,Any,*,0,0,65,Any, <=50K
17-36,Private,High,Any, Protective-serv,Any,Any,*,0,0,30,Any, <=50K
17-36,Private,Low,Any, Other-service,Any,Any,*,0,0,40,Any, <=50K
17-36,Private,Low,Any, Other-service,Any,Any,*,0,0,40,Any, <=50K
37-56,Private,High,Any, Prof-specialty,Any,Any,*,0,0,45,Any, >50K
17-36,Private,Low,Any, Exec-managerial,Any,Any,*,0,0,55,Any, <=50K
17-36,Government,High,Any, Prof-specialty,Any,Any,*,0,0,40,Any, <=50K
17-36,Private,High,Any, Prof-specialty,Any,Any,*,0,0,50,Any, <=50K
37-56,Private,Medium,Any, Prof-specialty,Any,Any,*,0,0,50,Any, <=50K
37-56,Self-employed,Medium,Any, Sales,Any,Any,*,0,0,55,Any, <=50K
17-36,Private,Low,Any, Transport-moving,Any,Any,*,0,0,60,Any, >50K
37-56,Government,Medium,Any, Prof-specialty,Any,Any,*,0,0,38,Any, <=50K
37-56,Private,Medium,Any, Transport-moving,Any,Any,*,0,0,45,Any, >50K
17-36,Private,High,Any, Adm-clerical,Any,Any,*,0,1408,40,Any, <=50K
37-56,Private,Low,Any, Machine-op-inspct,Any,Any,*,0,0,40,Any, <=50K
37-56,Government,Low,Any, Other-service,Any,Any,*,0,0,24,Any, <=50K
17-36,Private,Low,Any, Machine-op-inspct,Any,Any,*,0,0,50,Any, <=50K
17-36,Government,High,Any, Prof-specialty,Any,Any,*,0,0,50,Any, >50K
17-36,Private,Low,Any, Craft-repair,Any,Any,*,0,0,40,Any, <=50K
37-56,Private,High,Any, Exec-managerial,Any,Any,*,0,0,60,Any, >50K
37-56,Private,Low,Any, Adm-clerical,Any,Any,*,0,0,48,Any, <=50K
37-56,Private,Low,Any, Craft-repair,Any,Any,*,0,0,40,Any, <=50K
17-36,Private,Low,Any, Other-service,Any,Any,*,0,0,30,Any, <=50K
77-90,Private,High,Any, Sales,Any,Any,*,0,0,50,Any, >50K
37-56,Private,Medium,Any, Prof-specialty,Any,Any,*,0,0,40,Any, <=50K
17-36,Private,High,Any, Tech-support,Any,Any,*,0,0,35,Any, <=50K
17-36,Private,Medium,Any, Tech-support,Any,Any,*,0,0,15,Any, <=50K
37-56,Private,Low,Any, Sales,Any,Any,*,0,0,50,Any, <=50K
37-56,Government,High,Any, Prof-specialty,Any,Any,*,0,0,45,Any, >50K
17-36,Private,Medium,Any, Other-service,Any,Any,*,0,0,20,Any, <=50K
37-56,Private,High,Any, Prof-specialty,Any,Any,*,0,0,45,Any, >50K
37-56,Private,Medium,Any, Exec-managerial,Any,Any,*,0,1980,40,Any, <=50K
17-36,Private,Low,Any, Exec-managerial,Any,Any,*,0,0,40,Any, >50K
17-36,Private,High,Any, Exec-managerial,Any,Any,*,0,0,35,Any, <=50K
17-36,Government,High,Any, Prof-specialty,Any,Any,*,0,0,40,Any, >50K
17-36,Private,Low,Any, Prof-specialty,Any,Any,*,0,0,45,Any, <=50K
17-36,Private,High,Any, Other-service,Any,Any,*,0,0,37,Any, <=50K
17-36,Private,Medium,Any, Exec-managerial,Any,Any,*,0,0,40,Any, <=50K
17-36,Private,Medium,Any, Adm-clerical,Any,Any,*,0,0,30,Any, <=50K
37-56,Self-employed,Medium,Any, Exec-managerial,Any,Any,*,0,0,95,Any, >50K
37-56,Private,Low,Any, Craft-repair,Any,Any,*,0,0,40,Any, <=50K
37-56,Private,Low,Any, Craft-repair,Any,Any,*,0,0,40,Any, <=50K
17-36,?,Low,Any, ?,Any,Any,*,0,0,25,Any, <=50K
17-36,?,Medium,Any, ?,Any,Any,*,0,0,20,Any, <=50K
17-36,Private,Low,Any, Other-service,Any,Any,*,0,0,40,Any, <=50K
17-36,Private,Low,Any, Adm-clerical,Any,Any,*,0,0,40,Any, <=50K
37-56,Private,Low,Any, Machine-op-inspct,Any,Any,*,0,0,40,Any, <=50K
17-36,Private,Medium,Any, Other-service,Any,Any,*,0,0,20,Any, <=50K
17-36,Government,Low,Any, Other-service,Any,Any,*,0,0,40,Any, <=50K
17-36,Private,High,Any, Exec-managerial,Any,Any,*,0,0,40,Any, <=50K
17-36,Private,Low,Any, Other-service,Any,Any,*,0,0,15,Any, <=50K
37-56,Private,Low,Any, Sales,Any,Any,*,0,0,25,Any, <=50K
17-36,Private,Medium,Any, Adm-clerical,Any,Any,*,0,0,35,Any, <=50K
17-36,Government,Low,Any, Transport-moving,Any,Any,*,0,0,40,Any, >50K
37-56,Private,High,Any, Exec-managerial,Any,Any,*,4650,0,48,Any, <=50K
17-36,Private,Low,Any, Exec-managerial,Any,Any,*,0,0,40,Any, <=50K
17-36,Private,High,Any, Sales,Any,Any,*,0,0,40,Any, <=50K
17-36,Private,Low,Any, Craft-repair,Any,Any,*,0,0,38,Any, <=50K
17-36,Private,Low,Any, Adm-clerical,Any,Any,*,0,0,40,Any, <=50K
57-76,Other/None,Medium,Any, Farming-fishing,Any,Any,*,0,0,50,Any, <=50K
37-56,Government,High,Any, Protective-serv,Any,Any,*,15024,0,40,Any, >50K
17-36,Private,Medium,Any, Tech-support,Any,Any,*,0,0,64,Any, <=50K
17-36,Private,Low,Any, Craft-repair,Any,Any,*,0,0,40,Any, >50K
37-56,Self-employed,High,Any, Prof-specialty,Any,Any,*,15024,0,40,Any, >50K
57-76,Government,Medium,Any, Adm-clerical,Any,Any,*,0,0,40,Any, >50K
37-56,Private,Medium,Any, Sales,Any,Any,*,7298,0,45,Any, >50K
17-36,Self-employed,High,Any, Exec-managerial,Any,Any,*,0,0,50,Any, >50K
17-36,Private,Low,Any, Handlers-cleaners,Any,Any,*,0,0,16,Any, <=50K
37-56,Private,High,Any, Exec-managerial,Any,Any,*,0,0,45,Any, >50K
37-56,Private,Medium,Any, Craft-repair,Any,Any,*,0,0,60,Any, >50K
37-56,Private,Low,Any, Adm-clerical,Any,Any,*,0,0,32,Any, <=50K
17-36,Private,Low,Any, Machine-op-inspct,Any,Any,*,0,0,40,Any, <=50K
17-36,Private,Low,Any, Handlers-cleaners,Any,Any,*,0,0,40,Any, <=50K
17-36,Private,Low,Any, Exec-managerial,Any,Any,*,0,0,50,Any, >50K
37-56,Private,Medium,Any, Exec-managerial,Any,Any,*,0,0,40,Any, <=50K
17-36,Private,Low,Any, Farming-fishing,Any,Any,*,0,0,50,Any, <=50K
37-56,Government,Medium,Any, Protective-serv,Any,Any,*,0,0,50,Any, <=50K
57-76,Self-employed,Medium,Any, Sales,Any,Any,*,0,0,25,Any, >50K
37-56,Private,Medium,Any, Adm-clerical,Any,Any,*,0,0,40,Any, <=50K
37-56,Private,High,Any, Prof-specialty,Any,Any,*,0,0,56,Any, >50K
17-36,Government,Low,Any, Transport-moving,Any,Any,*,0,0,40,Any, <=50K
17-36,Private,High,Any, Farming-fishing,Any,Any,*,0,0,60,Any, <=50K
37-56,Private,Low,Any, Other-service,Any,Any,*,0,0,40,Any, <=50K
17-36,Self-employed,Low,Any, Farming-fishing,Any,Any,*,0,0,45,Any, <=50K
57-76,Private,Low,Any, Craft-repair,Any,Any,*,2635,0,40,Any, <=50K
17-36,Private,Low,Any, Other-service,Any,Any,*,0,0,15,Any, <=50K
17-36,Private,Medium,Any, Adm-clerical,Any,Any,*,0,0,15,Any, <=50K
37-56,Private,Medium,Any, Adm-clerical,Any,Any,*,914,0,40,Any, <=50K
37-56,Government,High,Any, Exec-managerial,Any,Any,*,15024,0,50,Any, >50K
37-56,Self-employed,Low,Any, Other-service,Any,Any,*,0,0,42,Any, <=50K
17-36,Government,Medium,Any, Handlers-cleaners,Any,Any,*,0,0,40,Any, <=50K
37-56,Self-employed,Low,Any, Other-service,Any,Any,*,0,0,50,Any, <=50K
37-56,Private,High,Any, Craft-repair,Any,Any,*,0,0,40,Any, <=50K
37-56,Government,High,Any, Tech-support,Any,Any,*,0,0,45,Any, >50K
37-56,Government,High,Any, Prof-specialty,Any,Any,*,0,0,65,Any, >50K
17-36,Private,Low,Any, Other-service,Any,Any,*,0,0,40,Any, <=50K
17-36,Private,Medium,Any, Craft-repair,Any,Any,*,0,0,40,Any, <=50K
37-56,Private,Medium,Any, Tech-support,Any,Any,*,0,0,40,Any, <=50K
17-36,Private,Low,Any, Adm-clerical,Any,Any,*,0,0,42,Any, <=50K
17-36,?,High,Any, ?,Any,Any,*,0,0,40,Any, <=50K
17-36,Private,Medium,Any, Exec-managerial,Any,Any,*,0,0,24,Any, <=50K
37-56,Private,Low,Any, Sales,Any,Any,*,99999,0,65,Any, >50K
17-36,Private,Low,Any, Other-service,Any,Any,*,0,0,25,Any, <=50K
17-36,Private,Low,Any, Machine-op-inspct,Any,Any,*,0,0,40,Any, <=50K
37-56,Private,High,Any, Sales,Any,Any,*,0,0,55,Any, >50K
17-36,Private,Medium,Any, Adm-clerical,Any,Any,*,0,0,40,Any, <=50K
37-56,Private,Low,Any, Craft-repair,Any,Any,*,0,0,46,Any, >50K
17-36,?,Low,Any, ?,Any,Any,*,0,0,40,Any, <=50K
17-36,Private,Low,Any, Craft-repair,Any,Any,*,0,0,40,Any, <=50K
17-36,Private,Low,Any, Machine-op-inspct,Any,Any,*,0,0,40,Any, <=50K
17-36,Private,Medium,Any, Sales,Any,Any,*,0,0,20,Any, <=50K
17-36,Private,Medium,Any, Adm-clerical,Any,Any,*,0,0,50,Any, <=50K
37-56,Private,High,Any, Prof-specialty,Any,Any,*,0,0,40,Any, <=50K
57-76,Private,Low,Any, Craft-repair,Any,Any,*,0,0,40,Any, <=50K
37-56,Private,Medium,Any, Tech-support,Any,Any,*,0,0,40,Any, >50K
17-36,Private,Medium,Any, Sales,Any,Any,*,0,0,50,Any, <=50K
17-36,Self-employed,Medium,Any, Other-service,Any,Any,*,0,0,50,Any, <=50K
17-36,Private,Medium,Any, Craft-repair,Any,Any,*,0,0,40,Any, >50K
17-36,Private,Low,Any, Handlers-cleaners,Any,Any,*,0,0,40,Any, <=50K
37-56,Private,Low,Any, Craft-repair,Any,Any,*,3464,0,40,Any, <=50K
17-36,Private,Low,Any, Craft-repair,Any,Any,*,0,0,35,Any, <=50K
17-36,Private,Low,Any, Adm-clerical,Any,Any,*,0,0,40,Any, <=50K
57-76,Private,High,Any, Exec-managerial,Any,Any,*,0,0,40,Any, >50K
17-36,Private,Low,Any, Other-service,Any,Any,*,0,0,40,Any, <=50K
17-36,Private,Low,Any, Other-service,Any,Any,*,0,0,30,Any, <=50K
37-56,Private,High,Any, Exec-managerial,Any,Any,*,15024,0,40,Any, >50K
57-76,Private,Low,Any, Adm-clerical,Any,Any,*,0,0,40,Any, <=50K
17-36,Private,Low,Any, Machine-op-inspct,Any,Any,*,0,0,35,Any, <=50K
37-56,Government,High,Any, Prof-specialty,Any,Any,*,0,0,45,Any, >50K
17-36,Self-employed,Low,Any, Sales,Any,Any,*,0,0,65,Any, >50K
17-36,Private,Low,Any, Sales,Any,Any,*,0,0,20,Any, <=50K
17-36,Government,Medium,Any, Adm-clerical,Any,Any,*,0,0,35,Any, <=50K
37-56,Private,Medium,Any, Transport-moving,Any,Any,*,0,0,40,Any, >50K
17-36,Private,Low,Any, Prof-specialty,Any,Any,*,3942,0,35,Any, <=50K
17-36,Government,High,Any, Prof-specialty,Any,Any,*,0,0,77,Any, <=50K
17-36,Private,Low,Any, Craft-repair,Any,Any,*,0,1740,30,Any, <=50K
17-36,Self-employed,High,Any, Prof-specialty,Any,Any,*,99999,0,60,Any, >50K
17-36,Private,Low,Any, Craft-repair,Any,Any,*,0,0,40,Any, <=50K
37-56,Self-employed,Medium,Any, Exec-managerial,Any,Any,*,0,0,67,Any, <=50K
17-36,Government,High,Any, Prof-specialty,Any,Any,*,0,0,45,Any, >50K
17-36,Private,Low,Any, Adm-clerical,Any,Any,*,0,0,40,Any, <=50K
37-56,Private,Medium,Any, Transport-moving,Any,Any,*,0,0,40,Any, <=50K
17-36,Private,High,Any, Prof-specialty,Any,Any,*,0,0,25,Any, >50K
37-56,Government,Medium,Any, Prof-specialty,Any,Any,*,0,0,40,Any, <=50K
37-56,Self-employed,Low,Any, Craft-repair,Any,Any,*,0,0,40,Any, <=50K
37-56,Private,Low,Any, Craft-repair,Any,Any,*,0,0,40,Any, <=50K
37-56,Government,Medium,Any, Prof-specialty,Any,Any,*,0,0,56,Any, >50K
37-56,Private,High,Any, Exec-managerial,Any,Any,*,0,0,40,Any, <=50K
37-56,Private,Medium,Any, Adm-clerical,Any,Any,*,0,0,38,Any, <=50K
17-36,?,Low,Any, ?,Any,Any,*,0,0,20,Any, <=50K
17-36,Private,Low,Any, Adm-clerical,Any,Any,*,0,0,40,Any, <=50K
17-36,Private,Medium,Any, Sales,Any,Any,*,0,0,20,Any, <=50K
37-56,Government,Low,Any, Adm-clerical,Any,Any,*,0,0,40,Any, >50K
57-76,Self-employed,Medium,Any, Craft-repair,Any,Any,*,0,0,35,Any, <=50K
37-56,Private,Medium,Any, Transport-moving,Any,Any,*,0,0,60,Any, <=50K
17-36,Private,Medium,Any, Prof-specialty,Any,Any,*,0,0,37,Any, <=50K
17-36,Private,Low,Any, Handlers-cleaners,Any,Any,*,0,0,40,Any, <=50K
17-36,?,Low,Any, ?,Any,Any,*,0,0,25,Any, <=50K
37-56,Private,Low,Any, Tech-support,Any,Any,*,0,0,45,Any, >50K
37-56,Private,Low,Any, Machine-op-inspct,Any,Any,*,0,0,43,Any, <=50K
17-36,Private,Low,Any, Sales,Any,Any,*,0,0,20,Any, <=50K
17-36,Private,Low,Any, Machine-op-inspct,Any,Any,*,0,0,40,Any, <=50K
37-56,Self-employed,Low,Any, Craft-repair,Any,Any,*,0,0,40,Any, <=50K
17-36,Private,Low,Any, Adm-clerical,Any,Any,*,0,0,40,Any, <=50K
37-56,Government,Low,Any, Protective-serv,Any,Any,*,0,0,72,Any, >50K
17-36,Private,Medium,Any, Adm-clerical,Any,Any,*,0,0,35,Any, <=50K
17-36,Private,Low,Any, Other-service,Any,Any,*,0,0,50,Any, <=50K
57-76,?,Low,Any, ?,Any,Any,*,0,0,42,Any, <=50K
37-56,Private,Medium,Any, Sales,Any,Any,*,0,0,40,Any, <=50K
37-56,Private,Low,Any, Transport-moving,Any,Any,*,0,0,50,Any, <=50K
37-56,Private,Medium,Any, Adm-clerical,Any,Any,*,0,0,40,Any, <=50K
37-56,Self-employed,High,Any, Craft-repair,Any,Any,*,0,0,30,Any, <=50K
37-56,Private,Low,Any, Machine-op-inspct,Any,Any,*,3103,0,46,Any, >50K
17-36,Private,Medium,Any, Adm-clerical,Any,Any,*,0,0,40,Any, <=50K
37-56,Self-employed,Low,Any, Other-service,Any,Any,*,0,0,45,Any, <=50K
17-36,Private,Low,Any, Sales,Any,Any,*,0,0,37,Any, <=50K
57-76,Private,High,Any, Exec-managerial,Any,Any,*,20051,0,45,Any, >50K
17-36,?,Low,Any, ?,Any,Any,*,0,0,20,Any, <=50K
17-36,Private,Low,Any, Farming-fishing,Any,Any,*,0,0,30,Any, <=50K
17-36,Self-employed,Low,Any, Transport-moving,Any,Any,*,0,0,60,Any, <=50K
17-36,Private,Low,Any, Adm-clerical,Any,Any,*,0,0,50,Any, <=50K
37-56,Private,Low,Any, Sales,Any,Any,*,2597,0,40,Any, <=50K
17-36,Private,Medium,Any, Transport-moving,Any,Any,*,0,0,41,Any, <=50K
17-36,Private,Low,Any, Handlers-cleaners,Any,Any,*,0,0,40,Any, <=50K
37-56,Self-employed,High,Any, Sales,Any,Any,*,0,0,35,Any, <=50K
17-36,Private,High,Any, Exec-managerial,Any,Any,*,0,0,50,Any, >50K
17-36,Private,Medium,Any, Exec-managerial,Any,Any,*,0,0,45,Any, <=50K
17-36,Private,Medium,Any, Adm-clerical,Any,Any,*,0,0,40,Any, <=50K
17-36,Private,Medium,Any, Transport-moving,Any,Any,*,0,0,25,Any, <=50K
17-36,Private,Low,Any, Adm-clerical,Any,Any,*,0,0,40,Any, <=50K
17-36,Private,Medium,Any, Machine-op-inspct,Any,Any,*,0,0,40,Any, >50K
17-36,Private,Low,Any, Adm-clerical,Any,Any,*,0,0,35,Any, <=50K
37-56,Private,Low,Any, Craft-repair,Any,Any,*,0,0,45,Any, >50K
17-36,Private,Medium,Any, Sales,Any,Any,*,0,0,40,Any, <=50K
17-36,Private,Medium,Any, Other-service,Any,Any,*,0,0,35,Any, <=50K
37-56,Private,Low,Any, Transport-moving,Any,Any,*,0,0,85,Any, >50K
17-36,Private,Medium,Any, Craft-repair,Any,Any,*,0,0,40,Any, <=50K
17-36,Private,High,Any, Exec-managerial,Any,Any,*,0,0,40,Any, >50K
57-76,?,High,Any, ?,Any,Any,*,0,2163,25,Any, <=50K
17-36,Private,Low,Any, Adm-clerical,Any,Any,*,0,0,20,Any, <=50K
57-76,Private,Low,Any, Handlers-cleaners,Any,Any,*,0,0,24,Any, <=50K
57-76,Private,High,Any, Prof-specialty,Any,Any,*,0,0,55,Any, >50K
17-36,Private,Low,Any, Handlers-cleaners,Any,Any,*,0,0,20,Any, <=50K
37-56,Private,Low,Any, Craft-repair,Any,Any,*,0,0,40,Any, <=50K
17-36,Self-employed,Medium,Any, Craft-repair,Any,Any,*,3103,0,50,Any, >50K
17-36,Government,Low,Any, Transport-moving,Any,Any,*,0,0,49,Any, >50K
37-56,Self-employed,Medium,Any, Transport-moving,Any,Any,*,0,0,40,Any, <=50K
37-56,Private,High,Any, Exec-managerial,Any,Any,*,0,1887,47,Any, >50K
37-56,Private,Low,Any, Protective-serv,Any,Any,*,0,0,40,Any, <=50K
37-56,Private,Low,Any, Prof-specialty,Any,Any,*,0,0,46,Any, >50K
17-36,Private,Low,Any, Tech-support,Any,Any,*,0,0,10,Any, <=50K
17-36,Private,Medium,Any, Sales,Any,Any,*,0,0,40,Any, <=50K
37-56,Private,Medium,Any, Craft-repair,Any,Any,*,0,0,60,Any, >50K
17-36,Private,Low,Any, Other-service,Any,Any,*,0,0,35,Any, <=50K
37-56,Private,Low,Any, Machine-op-inspct,Any,Any,*,0,0,40,Any, <=50K
17-36,?,Low,Any, ?,Any,Any,*,0,0,12,Any, <=50K
37-56,Private,Medium,Any, Other-service,Any,Any,*,0,0,40,Any, <=50K
17-36,Self-employed,Medium,Any, Farming-fishing,Any,Any,*,0,0,40,Any, <=50K
17-36,Private,Low,Any, Craft-repair,Any,Any,*,0,0,40,Any, <=50K
37-56,Government,Medium,Any, Craft-repair,Any,Any,*,0,0,40,Any, <=50K
17-36,Private,Medium,Any, Sales,Any,Any,*,0,0,40,Any, <=50K
17-36,Government,Low,Any, Transport-moving,Any,Any,*,0,0,40,Any, <=50K
57-76,Self-employed,Low,Any, Transport-moving,Any,Any,*,0,0,40,Any, <=50K
17-36,?,Low,Any, ?,Any,Any,*,0,0,24,Any, <=50K
37-56,Private,High,Any, Sales,Any,Any,*,0,0,40,Any, <=50K
37-56,Private,High,Any, Exec-managerial,Any,Any,*,0,0,40,Any, <=50K
57-76,Private,Low,Any, Sales,Any,Any,*,991,0,18,Any, <=50K
17-36,Private,Low,Any, Prof-specialty,Any,Any,*,0,0,60,Any, <=50K
37-56,Private,Low,Any, Adm-clerical,Any,Any,*,0,0,40,Any, <=50K
37-56,Private,High,Any, Other-service,Any,Any,*,0,0,25,Any, <=50K
37-56,Private,Low,Any, Other-service,Any,Any,*,0,0,40,Any, <=50K
37-56,Private,Low,Any, Transport-moving,Any,Any,*,0,0,40,Any, <=50K
